timestamp_iso,timestamp,event_type,session_code,participant_code,round_number,player_id,id_in_group,group_id,offer_id,member_1,member_2,member_3,allocation_1,allocation_2,allocation_3,accepted_offer
2024-05-16T12:02:31.850347,1715860951.8503566,proposal,m7xcm95f,1r7pqbse,1,22,2,8,1,1,1,1,33,33,33,
2024-05-16T12:02:36.113427,1715860956.113439,proposal,m7xcm95f,tn7aqwzf,1,29,1,9,1,1,1,1,34,33,33,
2024-05-16T12:02:38.950139,1715860958.9501536,proposal,m7xcm95f,l4gotjl7,1,11,2,3,1,1,1,1,33,34,33,
2024-05-16T12:02:39.564948,1715860959.5649586,proposal,m7xcm95f,f6i1zolp,1,8,3,4,2,1,1,1,34,33,33,
2024-05-16T12:02:46.950887,1715860966.9508994,proposal,m7xcm95f,6ydcbl9r,1,2,3,2,2,1,1,1,33,33,33,
2024-05-16T12:02:49.057377,1715860969.0573874,proposal,m7xcm95f,j5qn3qbk,1,24,1,8,2,1,1,1,60,20,20,
2024-05-16T12:02:49.404441,1715860969.4044526,proposal,m7xcm95f,xhpv93ls,1,1,1,1,2,1,1,1,40,30,30,
2024-05-16T12:02:51.021392,1715860971.0214021,proposal,m7xcm95f,r786u409,1,28,1,10,3,1,1,1,33,33,33,
2024-05-16T12:02:52.439486,1715860972.4394972,proposal,m7xcm95f,wmh3d1u0,1,34,1,12,2,1,1,0,18,12,0,
2024-05-16T12:02:52.539307,1715860972.5393176,proposal,m7xcm95f,yfbqk3u0,1,6,2,2,3,1,1,1,33,33,33,
2024-05-16T12:02:54.196853,1715860974.1968644,proposal,m7xcm95f,2xw6wott,1,7,1,3,2,1,1,1,34,33,33,
2024-05-16T12:02:54.757227,1715860974.7572422,proposal,m7xcm95f,iowjjdnx,1,30,2,10,4,1,1,1,45,35,20,
2024-05-16T12:02:54.984943,1715860974.9849558,proposal,m7xcm95f,lgc4n3dh,1,16,2,6,2,1,1,1,40,20,40,
2024-05-16T12:03:02.948938,1715860982.9489496,proposal,m7xcm95f,rcu7iixo,1,35,2,11,3,1,1,1,20,40,40,
2024-05-16T12:03:08.444341,1715860988.444352,proposal,m7xcm95f,d4lo3zf6,1,9,3,3,3,1,1,1,33,33,33,
2024-05-16T12:03:16.747968,1715860996.7479844,proposal,m7xcm95f,2xw6wott,1,7,1,3,4,1,1,1,33,33,33,
2024-05-16T12:03:18.806691,1715860998.8067029,proposal,m7xcm95f,6nh54ceg,1,3,3,1,3,1,1,1,49,1,50,
2024-05-16T12:03:20.089489,1715861000.0895073,proposal,m7xcm95f,uz2kh32u,1,4,1,2,4,1,1,1,33,33,33,
2024-05-16T12:03:22.389742,1715861002.3897555,proposal,m7xcm95f,hjneoci2,1,25,3,9,2,1,1,1,35,30,35,
2024-05-16T12:03:33.936726,1715861013.936737,proposal,m7xcm95f,ktt5knkc,1,15,3,5,2,1,1,1,34,33,33,
2024-05-16T12:03:51.284206,1715861031.2842188,proposal,m7xcm95f,lv2l10fd,1,27,2,9,3,1,1,1,35,35,30,
2024-05-16T12:03:54.007452,1715861034.007463,proposal,m7xcm95f,j5qn3qbk,1,24,1,8,3,1,1,1,50,25,25,
2024-05-16T12:03:57.317032,1715861037.3170445,proposal,m7xcm95f,6nwz387q,1,20,3,8,4,1,1,1,40,30,30,
2024-05-16T12:04:14.309261,1715861054.309272,proposal,m7xcm95f,6nh54ceg,1,3,3,1,4,1,0,1,15,0,15,
2024-05-16T12:04:53.381541,1715861093.3815536,proposal,m7xcm95f,sfscz3mv,1,5,2,1,5,1,1,1,40,30,30,
2024-05-16T12:05:37.570432,1715861137.5704427,proposal,m7xcm95f,clb9mrb7,1,31,3,11,4,1,1,1,33,33,33,
2024-05-16T12:08:41.525731,1715861321.525741,proposal,m7xcm95f,g0slo89x,2,13,3,5,1,1,1,1,34,33,33,
2024-05-16T12:08:43.276037,1715861323.2760549,proposal,m7xcm95f,5zlvsjpa,2,36,2,11,1,1,1,1,34,33,33,
2024-05-16T12:08:44.307516,1715861324.307527,proposal,m7xcm95f,1lilrmry,2,17,2,5,2,1,1,1,34,33,33,
2024-05-16T12:08:45.741700,1715861325.7417073,proposal,m7xcm95f,uz2kh32u,2,4,2,2,1,1,1,1,33,33,33,
2024-05-16T12:08:45.947360,1715861325.947371,proposal,m7xcm95f,5kr8656h,2,32,3,12,1,1,1,1,34,33,33,
2024-05-16T12:08:46.039711,1715861326.0397215,proposal,m7xcm95f,qvoffcsq,2,26,3,10,1,1,1,1,33,33,33,
2024-05-16T12:08:47.164111,1715861327.1641219,proposal,m7xcm95f,08vr2i2p,2,23,3,7,1,1,1,1,34,33,33,
2024-05-16T12:08:47.985152,1715861327.985163,proposal,m7xcm95f,d4lo3zf6,2,9,1,4,1,1,1,1,33,33,33,
2024-05-16T12:08:48.141937,1715861328.1419468,proposal,m7xcm95f,la48qhop,2,19,1,7,2,1,1,1,34,33,33,
2024-05-16T12:08:48.843531,1715861328.8435411,proposal,m7xcm95f,wmh3d1u0,2,34,2,12,2,1,1,1,34,33,33,
2024-05-16T12:08:49.812217,1715861329.812241,proposal,m7xcm95f,l4gotjl7,2,11,3,3,1,1,1,1,33,33,33,
2024-05-16T12:08:49.909766,1715861329.9097776,proposal,m7xcm95f,6nh54ceg,2,3,1,2,2,1,1,1,60,20,20,
2024-05-16T12:08:50.597378,1715861330.597391,proposal,m7xcm95f,hjneoci2,2,25,1,9,1,1,1,1,34,33,33,
2024-05-16T12:08:51.207943,1715861331.2079532,proposal,m7xcm95f,ltuj7l8u,2,33,1,12,3,1,1,1,34,33,33,
2024-05-16T12:08:51.357489,1715861331.3575025,proposal,m7xcm95f,sfscz3mv,2,5,2,1,1,1,1,1,35,35,30,
2024-05-16T12:08:51.381423,1715861331.3814332,proposal,m7xcm95f,1r7pqbse,2,22,2,8,1,1,1,1,34,33,33,
2024-05-16T12:08:55.139256,1715861335.1392684,proposal,m7xcm95f,f6i1zolp,2,8,3,4,2,1,1,1,34,33,33,
2024-05-16T12:08:55.891572,1715861335.8915823,proposal,m7xcm95f,6nh54ceg,2,3,1,2,3,1,1,1,60,20,20,
2024-05-16T12:08:56.546167,1715861336.546181,proposal,m7xcm95f,r786u409,2,28,1,10,2,1,1,1,33,33,33,
2024-05-16T12:08:57.792829,1715861337.7928407,proposal,m7xcm95f,iowjjdnx,2,30,2,9,2,1,1,1,33,33,33,
2024-05-16T12:08:58.247462,1715861338.247473,proposal,m7xcm95f,6nwz387q,2,20,3,8,2,1,1,1,40,30,30,
2024-05-16T12:09:03.061130,1715861343.0611413,proposal,m7xcm95f,lgc4n3dh,2,16,2,6,1,1,1,1,40,30,30,
2024-05-16T12:09:15.313834,1715861355.313844,proposal,m7xcm95f,xhpv93ls,2,1,3,1,2,1,1,1,36,32,32,
2024-05-16T12:09:29.275062,1715861369.2750726,proposal,m7xcm95f,l4gotjl7,2,11,3,3,2,1,1,1,34,33,33,
2024-05-16T12:09:39.452827,1715861379.4528375,proposal,m7xcm95f,yfbqk3u0,2,6,1,1,3,1,1,1,34,33,33,
2024-05-16T12:09:45.177965,1715861385.1779757,proposal,m7xcm95f,sfscz3mv,2,5,2,1,4,1,1,1,34,33,33,
2024-05-16T12:09:59.077554,1715861399.0775676,proposal,m7xcm95f,196u6lli,2,14,3,6,2,1,1,1,34,33,33,
2024-05-16T12:10:32.030393,1715861432.030402,proposal,m7xcm95f,6nh54ceg,2,3,1,2,4,1,1,1,50,25,25,
2024-05-16T12:10:51.843630,1715861451.8436415,proposal,m7xcm95f,uz2kh32u,2,4,2,2,5,1,1,1,34,33,33,
2024-05-16T12:11:31.019210,1715861491.0192213,proposal,m7xcm95f,6nh54ceg,2,3,1,2,6,1,1,1,40,30,30,
2024-05-16T12:12:31.104442,1715861551.1044533,proposal,m7xcm95f,6nh54ceg,2,3,1,2,7,1,1,0,20,10,0,
2024-05-16T12:14:36.472076,1715861676.4720895,proposal,m7xcm95f,g0slo89x,3,13,2,6,1,1,1,1,34,33,33,
2024-05-16T12:14:37.640008,1715861677.6400197,proposal,m7xcm95f,5zlvsjpa,3,36,3,12,1,1,1,1,34,33,33,
2024-05-16T12:14:38.166585,1715861678.1665998,proposal,m7xcm95f,5kr8656h,3,32,1,12,2,1,1,1,34,33,33,
2024-05-16T12:14:38.821271,1715861678.821285,proposal,m7xcm95f,d4lo3zf6,3,9,2,3,1,1,1,1,33,34,33,
2024-05-16T12:14:38.901042,1715861678.9010565,proposal,m7xcm95f,l4gotjl7,3,11,1,3,2,1,1,1,34,33,33,
2024-05-16T12:14:39.867331,1715861679.867342,proposal,m7xcm95f,la48qhop,3,19,2,8,1,1,1,1,34,33,33,
2024-05-16T12:14:40.861454,1715861680.861463,proposal,m7xcm95f,clb9mrb7,3,31,2,12,3,1,1,1,34,33,33,
2024-05-16T12:14:41.351655,1715861681.3516643,proposal,m7xcm95f,hjneoci2,3,25,2,10,1,1,1,1,33,33,33,
2024-05-16T12:14:42.052674,1715861682.0526853,proposal,m7xcm95f,uz2kh32u,3,4,1,1,1,1,1,1,34,33,33,
2024-05-16T12:14:42.441833,1715861682.4418461,proposal,m7xcm95f,wmh3d1u0,3,34,3,11,1,1,1,1,34,33,33,
2024-05-16T12:14:43.034704,1715861683.034715,proposal,m7xcm95f,6ydcbl9r,3,2,1,2,1,1,1,1,40,30,30,
2024-05-16T12:14:44.060952,1715861684.0609632,proposal,m7xcm95f,1lilrmry,3,17,2,5,1,1,1,1,34,33,33,
2024-05-16T12:14:44.569253,1715861684.5692668,proposal,m7xcm95f,ktt5knkc,3,15,1,5,2,1,1,1,34,33,33,
2024-05-16T12:14:44.908693,1715861684.9087038,proposal,m7xcm95f,lv2l10fd,3,27,2,9,1,1,1,1,33,33,33,
2024-05-16T12:14:44.979657,1715861684.979668,proposal,m7xcm95f,6nh54ceg,3,3,3,1,2,1,1,1,34,33,33,
2024-05-16T12:14:45.456240,1715861685.4562538,proposal,m7xcm95f,08vr2i2p,3,23,1,7,1,1,1,1,34,33,33,
2024-05-16T12:14:47.055715,1715861687.0557258,proposal,m7xcm95f,sfscz3mv,3,5,2,1,3,1,1,1,35,35,30,
2024-05-16T12:14:47.200557,1715861687.2005672,proposal,m7xcm95f,2xw6wott,3,7,2,4,1,1,1,1,34,33,33,
2024-05-16T12:14:47.219074,1715861687.2190917,proposal,m7xcm95f,f6i1zolp,3,8,1,4,2,1,1,1,34,33,33,
2024-05-16T12:14:48.683566,1715861688.683577,proposal,m7xcm95f,1r7pqbse,3,22,3,7,2,1,1,1,34,33,33,
2024-05-16T12:14:50.150331,1715861690.1503468,proposal,m7xcm95f,xhpv93ls,3,1,2,2,2,1,1,1,34,33,33,
2024-05-16T12:15:10.050647,1715861710.050657,proposal,m7xcm95f,lgc4n3dh,3,16,3,5,3,1,1,1,34,33,33,
2024-05-16T12:15:16.906929,1715861716.9069412,proposal,m7xcm95f,6nwz387q,3,20,1,8,2,1,1,1,40,30,30,
2024-05-16T12:15:17.711999,1715861717.7120118,proposal,m7xcm95f,ltuj7l8u,3,33,1,11,2,1,1,1,34,33,33,
2024-05-16T12:15:34.127452,1715861734.1274621,proposal,m7xcm95f,tn7aqwzf,3,29,1,9,2,1,1,1,50,49,1,
2024-05-16T12:15:37.501314,1715861737.5013268,proposal,m7xcm95f,qvoffcsq,3,26,1,10,2,1,1,1,40,30,30,
2024-05-16T12:16:09.830017,1715861769.830028,proposal,m7xcm95f,iowjjdnx,3,30,3,10,3,1,1,1,36,32,32,
2024-05-16T12:16:42.117849,1715861802.1178598,proposal,m7xcm95f,hjneoci2,3,25,2,10,4,1,1,1,33,34,33,
2024-05-16T12:16:58.590256,1715861818.5902689,proposal,m7xcm95f,r786u409,3,28,3,9,3,1,1,1,34,33,33,
2024-05-16T12:18:06.313265,1715861886.3132758,proposal,m7xcm95f,j5qn3qbk,3,24,3,8,3,1,1,1,36,32,32,
2024-05-16T12:18:53.746649,1715861933.7466598,proposal,m7xcm95f,tn7aqwzf,3,29,1,9,4,1,1,0,15,15,0,
2024-05-16T12:19:57.858606,1715861997.8586168,proposal,m7xcm95f,g0slo89x,4,13,1,6,1,1,1,1,34,33,33,
2024-05-16T12:19:59.976271,1715861999.9762862,proposal,m7xcm95f,5kr8656h,4,32,3,12,1,1,1,1,34,33,33,
2024-05-16T12:20:00.296305,1715862000.2963338,proposal,m7xcm95f,5zlvsjpa,4,36,1,11,1,1,1,1,34,33,33,
2024-05-16T12:20:00.324109,1715862000.3241196,proposal,m7xcm95f,clb9mrb7,4,31,1,12,2,1,1,1,34,33,33,
2024-05-16T12:20:00.837121,1715862000.8371332,proposal,m7xcm95f,2xw6wott,4,7,2,4,1,1,1,1,34,33,33,
2024-05-16T12:20:01.135195,1715862001.1352131,proposal,m7xcm95f,uz2kh32u,4,4,2,1,1,1,1,1,33,33,33,
2024-05-16T12:20:01.312152,1715862001.3121817,proposal,m7xcm95f,1r7pqbse,4,22,2,7,1,1,1,1,34,33,33,
2024-05-16T12:20:03.368269,1715862003.3682845,proposal,m7xcm95f,nlkaxz3o,4,18,3,5,1,1,1,1,34,33,33,
2024-05-16T12:20:05.186859,1715862005.1868725,proposal,m7xcm95f,lv2l10fd,4,27,2,10,1,1,1,1,33,33,33,
2024-05-16T12:20:05.327118,1715862005.327132,proposal,m7xcm95f,6ydcbl9r,4,2,3,2,1,1,1,1,33,33,34,
2024-05-16T12:20:05.762492,1715862005.7625055,proposal,m7xcm95f,xhpv93ls,4,1,2,2,2,1,1,1,34,33,33,
2024-05-16T12:20:05.962448,1715862005.9624617,proposal,m7xcm95f,fns79vh4,4,21,2,8,1,1,1,1,34,33,33,
2024-05-16T12:20:06.798589,1715862006.7986035,proposal,m7xcm95f,kn00nazp,4,10,2,3,1,1,1,1,34,33,33,
2024-05-16T12:20:08.060885,1715862008.0609043,proposal,m7xcm95f,6nwz387q,4,20,3,8,2,1,1,1,40,30,30,
2024-05-16T12:20:08.081687,1715862008.0816975,proposal,m7xcm95f,6nh54ceg,4,3,1,2,3,1,1,1,40,30,30,
2024-05-16T12:20:08.135896,1715862008.1359088,proposal,m7xcm95f,la48qhop,4,19,1,8,3,1,1,1,40,30,30,
2024-05-16T12:20:09.559445,1715862009.5594587,proposal,m7xcm95f,sfscz3mv,4,5,3,1,2,1,1,1,34,33,33,
2024-05-16T12:20:10.471645,1715862010.4716585,proposal,m7xcm95f,iowjjdnx,4,30,3,9,1,1,1,1,33,33,33,
2024-05-16T12:20:11.147713,1715862011.1477218,proposal,m7xcm95f,j5qn3qbk,4,24,1,7,2,1,1,1,50,25,25,
2024-05-16T12:20:11.201574,1715862011.2015846,proposal,m7xcm95f,ltuj7l8u,4,33,2,12,3,1,1,1,34,33,33,
2024-05-16T12:20:17.574970,1715862017.5749812,proposal,m7xcm95f,lgc4n3dh,4,16,2,5,2,1,1,1,34,33,33,
2024-05-16T12:20:47.708215,1715862047.7082257,proposal,m7xcm95f,tn7aqwzf,4,29,1,9,2,1,1,1,34,33,33,
2024-05-16T12:20:54.206539,1715862054.2065494,proposal,m7xcm95f,1lilrmry,4,17,1,5,3,1,1,1,40,30,30,
2024-05-16T12:21:11.526608,1715862071.526621,proposal,m7xcm95f,hjneoci2,4,25,1,10,2,1,1,1,33,33,34,
2024-05-16T12:22:07.715364,1715862127.715374,proposal,m7xcm95f,hjneoci2,4,25,1,10,3,1,1,1,30,40,30,
2024-05-16T12:22:37.439334,1715862157.4393437,proposal,m7xcm95f,6nh54ceg,4,3,1,2,4,1,1,1,36,32,32,
2024-05-16T12:22:44.527798,1715862164.5278134,proposal,m7xcm95f,j5qn3qbk,4,24,1,7,3,1,1,1,44,28,28,
2024-05-16T12:22:59.951279,1715862179.9512923,proposal,m7xcm95f,1r7pqbse,4,22,2,7,4,1,1,1,40,30,30,
2024-05-16T12:23:04.873349,1715862184.8733602,proposal,m7xcm95f,hjneoci2,4,25,1,10,4,1,1,1,40,30,30,
2024-05-16T12:23:28.008576,1715862208.008589,proposal,m7xcm95f,l4gotjl7,4,11,3,3,2,1,1,1,12,26,62,
2024-05-16T12:23:29.403555,1715862209.403566,proposal,m7xcm95f,6nh54ceg,4,3,1,2,5,1,1,0,25,5,0,
2024-05-16T12:25:19.217120,1715862319.2171333,proposal,m7xcm95f,g0slo89x,5,13,1,6,1,1,1,1,34,33,33,
2024-05-16T12:25:20.079964,1715862320.0799751,proposal,m7xcm95f,5zlvsjpa,5,36,3,11,1,1,1,1,34,33,33,
2024-05-16T12:25:21.420881,1715862321.4208913,proposal,m7xcm95f,l4gotjl7,5,11,3,4,1,1,1,1,34,33,33,
2024-05-16T12:25:21.442982,1715862321.4429934,proposal,m7xcm95f,5kr8656h,5,32,1,11,2,1,1,1,34,33,33,
2024-05-16T12:25:21.805253,1715862321.8052642,proposal,m7xcm95f,clb9mrb7,5,31,1,12,1,1,1,1,34,33,33,
2024-05-16T12:25:22.269375,1715862322.2693868,proposal,m7xcm95f,2xw6wott,5,7,2,4,2,1,1,1,34,33,33,
2024-05-16T12:25:23.035851,1715862323.035862,proposal,m7xcm95f,qvoffcsq,5,26,2,9,1,1,1,1,33,33,33,
2024-05-16T12:25:23.310647,1715862323.3106573,proposal,m7xcm95f,la48qhop,5,19,2,8,1,1,1,1,34,33,33,
2024-05-16T12:25:23.998961,1715862323.9989712,proposal,m7xcm95f,j5qn3qbk,5,24,3,7,1,1,1,1,34,33,33,
2024-05-16T12:25:24.107793,1715862324.1078038,proposal,m7xcm95f,sfscz3mv,5,5,3,2,1,1,1,1,34,33,33,
2024-05-16T12:25:24.297437,1715862324.297448,proposal,m7xcm95f,nlkaxz3o,5,18,1,5,1,1,1,1,50,25,25,
2024-05-16T12:25:24.395688,1715862324.3957014,proposal,m7xcm95f,1r7pqbse,5,22,3,8,2,1,1,1,34,33,33,
2024-05-16T12:25:25.093776,1715862325.0937874,proposal,m7xcm95f,08vr2i2p,5,23,1,8,3,1,1,1,38,31,31,
2024-05-16T12:25:25.817476,1715862325.817486,proposal,m7xcm95f,d4lo3zf6,5,9,3,3,1,1,1,1,34,33,33,
2024-05-16T12:25:28.868416,1715862328.8684263,proposal,m7xcm95f,6ydcbl9r,5,2,2,1,1,1,1,1,34,33,33,
2024-05-16T12:25:29.443455,1715862329.4434655,proposal,m7xcm95f,iowjjdnx,5,30,1,9,2,1,1,1,50,25,25,
2024-05-16T12:25:32.175934,1715862332.175944,proposal,m7xcm95f,yfbqk3u0,5,6,1,1,2,1,1,1,34,33,33,
2024-05-16T12:25:33.101169,1715862333.1011782,proposal,m7xcm95f,lgc4n3dh,5,16,2,6,2,1,1,1,34,33,33,
2024-05-16T12:25:34.357661,1715862334.357672,proposal,m7xcm95f,ktt5knkc,5,15,3,5,2,1,1,1,34,33,33,
2024-05-16T12:25:35.107007,1715862335.107016,proposal,m7xcm95f,196u6lli,5,14,2,5,3,1,1,1,34,33,33,
2024-05-16T12:25:35.677693,1715862335.677703,proposal,m7xcm95f,ltuj7l8u,5,33,2,11,3,1,1,1,34,33,33,
2024-05-16T12:25:48.268107,1715862348.2681198,proposal,m7xcm95f,08vr2i2p,5,23,1,8,4,1,1,1,36,32,32,
2024-05-16T12:26:13.505212,1715862373.5052295,proposal,m7xcm95f,tn7aqwzf,5,29,3,10,1,1,1,1,30,35,35,
2024-05-16T12:26:26.606421,1715862386.6064317,proposal,m7xcm95f,hjneoci2,5,25,1,10,2,1,1,1,30,30,40,
2024-05-16T12:26:40.789068,1715862400.7890785,proposal,m7xcm95f,nlkaxz3o,5,18,1,5,4,1,1,1,40,30,30,
2024-05-16T12:26:50.843126,1715862410.843139,proposal,m7xcm95f,qvoffcsq,5,26,2,9,3,1,1,1,40,30,30,
2024-05-16T12:26:53.756059,1715862413.75607,proposal,m7xcm95f,xhpv93ls,5,1,1,2,2,1,1,1,36,32,32,
2024-05-16T12:27:07.877579,1715862427.877591,proposal,m7xcm95f,fns79vh4,5,21,1,7,2,1,1,1,50,25,25,
2024-05-16T12:27:54.387825,1715862474.3878396,proposal,m7xcm95f,rcu7iixo,5,35,3,12,2,1,1,1,40,30,30,
2024-05-16T12:27:57.291844,1715862477.2918534,proposal,m7xcm95f,sfscz3mv,5,5,3,2,3,1,1,1,30,35,35,
2024-05-16T12:27:59.649134,1715862479.649145,proposal,m7xcm95f,wmh3d1u0,5,34,2,12,3,1,1,0,15,15,0,
2024-05-16T12:28:04.617752,1715862484.6177635,proposal,m7xcm95f,wmh3d1u0,5,34,2,12,4,1,0,1,15,0,15,
2024-05-16T12:28:24.689519,1715862504.6895294,proposal,m7xcm95f,rcu7iixo,5,35,3,12,5,1,0,1,16,0,14,
2024-05-16T12:28:27.629751,1715862507.6297681,proposal,m7xcm95f,clb9mrb7,5,31,1,12,6,1,1,1,36,32,32,
2024-05-16T12:28:46.378023,1715862526.3780334,proposal,m7xcm95f,clb9mrb7,5,31,1,12,7,1,0,1,20,0,10,
2024-05-16T12:28:51.409950,1715862531.40996,proposal,m7xcm95f,clb9mrb7,5,31,1,12,8,1,1,0,20,10,0,
2024-05-16T12:28:59.179128,1715862539.1791472,proposal,m7xcm95f,clb9mrb7,5,31,1,12,9,1,1,1,10,10,10,
2024-05-16T12:29:00.719587,1715862540.7196002,proposal,m7xcm95f,wmh3d1u0,5,34,2,12,10,1,1,0,10,20,0,
2024-05-16T12:29:06.287754,1715862546.2877648,proposal,m7xcm95f,rcu7iixo,5,35,3,12,11,1,1,1,32,34,34,
2024-05-16T12:29:37.879859,1715862577.8798702,proposal,m7xcm95f,196u6lli,5,14,2,5,5,1,1,1,36,32,32,
2024-05-16T12:29:41.783317,1715862581.7833288,proposal,m7xcm95f,wmh3d1u0,5,34,2,12,12,1,1,1,30,40,30,
2024-05-16T12:30:49.347235,1715862649.3472478,proposal,m7xcm95f,g0slo89x,6,13,1,5,1,1,1,1,34,33,33,
2024-05-16T12:30:50.303572,1715862650.3035848,proposal,m7xcm95f,5zlvsjpa,6,36,3,12,1,1,1,1,34,33,33,
2024-05-16T12:30:50.404211,1715862650.404223,proposal,m7xcm95f,clb9mrb7,6,31,2,11,1,1,1,1,34,33,33,
2024-05-16T12:30:51.322698,1715862651.3227146,proposal,m7xcm95f,l4gotjl7,6,11,3,4,1,1,1,1,34,33,33,
2024-05-16T12:30:52.314393,1715862652.3144047,proposal,m7xcm95f,5kr8656h,6,32,3,11,2,1,1,1,34,33,33,
2024-05-16T12:30:52.911694,1715862652.911706,proposal,m7xcm95f,2xw6wott,6,7,2,3,1,1,1,1,34,33,33,
2024-05-16T12:30:53.312201,1715862653.3122122,proposal,m7xcm95f,08vr2i2p,6,23,1,8,1,1,1,1,38,31,31,
2024-05-16T12:30:54.236577,1715862654.2365878,proposal,m7xcm95f,1r7pqbse,6,22,3,7,1,1,1,1,34,33,33,
2024-05-16T12:30:55.286144,1715862655.2861524,proposal,m7xcm95f,j5qn3qbk,6,24,3,8,2,1,1,1,34,33,33,
2024-05-16T12:30:56.290634,1715862656.2906444,proposal,m7xcm95f,6ydcbl9r,6,2,2,1,1,1,1,1,34,33,33,
2024-05-16T12:30:59.582955,1715862659.582966,proposal,m7xcm95f,lgc4n3dh,6,16,3,5,2,1,1,1,34,33,33,
2024-05-16T12:30:59.697862,1715862659.6978734,proposal,m7xcm95f,wmh3d1u0,6,34,1,11,3,1,1,1,34,33,33,
2024-05-16T12:30:59.995305,1715862659.9953156,proposal,m7xcm95f,yfbqk3u0,6,6,3,2,1,1,1,1,34,33,33,
2024-05-16T12:31:00.506862,1715862660.5068781,proposal,m7xcm95f,qvoffcsq,6,26,2,9,1,1,1,1,34,33,33,
2024-05-16T12:31:01.195520,1715862661.1955335,proposal,m7xcm95f,ltuj7l8u,6,33,1,12,2,1,1,1,34,33,33,
2024-05-16T12:31:03.025521,1715862663.0255325,proposal,m7xcm95f,iowjjdnx,6,30,1,10,1,1,1,1,90,5,5,
2024-05-16T12:31:06.130793,1715862666.1308067,proposal,m7xcm95f,ktt5knkc,6,15,2,6,1,1,1,1,34,33,33,
2024-05-16T12:31:06.423206,1715862666.4232168,proposal,m7xcm95f,08vr2i2p,6,23,1,8,3,1,1,1,36,32,32,
2024-05-16T12:31:08.844208,1715862668.8442233,proposal,m7xcm95f,tn7aqwzf,6,29,3,10,2,1,1,1,20,40,40,
2024-05-16T12:31:14.011018,1715862674.0110314,proposal,m7xcm95f,lv2l10fd,6,27,2,10,3,1,1,1,34,33,33,
2024-05-16T12:31:17.577058,1715862677.5770712,proposal,m7xcm95f,nlkaxz3o,6,18,3,6,2,1,1,1,36,32,32,
2024-05-16T12:31:19.709055,1715862679.709066,proposal,m7xcm95f,1lilrmry,6,17,1,6,3,1,1,1,40,30,30,
2024-05-16T12:31:27.895576,1715862687.895586,proposal,m7xcm95f,sfscz3mv,6,5,1,2,2,1,1,1,40,30,30,
2024-05-16T12:31:34.945369,1715862694.945381,proposal,m7xcm95f,6nwz387q,6,20,1,7,2,1,1,1,60,20,20,
2024-05-16T12:31:35.719801,1715862695.7198117,proposal,m7xcm95f,iowjjdnx,6,30,1,10,4,1,1,1,83,8,8,
2024-05-16T12:34:12.560103,1715862852.5601141,proposal,m7xcm95f,1r7pqbse,6,22,3,7,3,1,1,1,50,25,25,
2024-05-16T12:34:59.240550,1715862899.2405646,proposal,m7xcm95f,lgc4n3dh,6,16,3,5,3,1,1,1,34,33,33,
2024-05-16T12:35:19.668716,1715862919.6687264,proposal,m7xcm95f,xhpv93ls,6,1,1,1,2,1,1,1,36,32,32,
2024-05-14T09:01:04.990807,1715677264.99082,acceptance,ykdzfw2h,3o2kadzu,1,9,3,3,,,,,,,,1
2024-05-14T09:01:08.579380,1715677268.5793908,acceptance,ykdzfw2h,n6p6kpol,1,21,1,7,,,,,,,,1
2024-05-14T09:01:11.677149,1715677271.6771603,acceptance,ykdzfw2h,10hb91v0,1,14,1,6,,,,,,,,1
2024-05-14T09:01:21.313286,1715677281.3132956,acceptance,ykdzfw2h,93vk2elh,1,22,2,8,,,,,,,,1
2024-05-14T09:01:24.195111,1715677284.1951218,acceptance,ykdzfw2h,275e2ui1,1,18,2,6,,,,,,,,1
2024-05-14T09:01:28.022607,1715677288.0226192,acceptance,ykdzfw2h,bxgty49l,1,19,3,7,,,,,,,,1
2024-05-14T09:01:28.366710,1715677288.366723,acceptance,ykdzfw2h,caq3vqi1,1,24,1,8,,,,,,,,2
2024-05-14T09:01:34.560167,1715677294.5601778,acceptance,ykdzfw2h,wmkt6s6s,1,11,2,3,,,,,,,,1
2024-05-14T09:01:37.923230,1715677297.9232404,acceptance,ykdzfw2h,iwrxhwk3,1,36,1,12,,,,,,,,1
2024-05-14T09:01:38.048958,1715677298.0489664,acceptance,ykdzfw2h,p8983tf0,1,7,1,3,,,,,,,,1
2024-05-14T09:01:39.694348,1715677299.6943605,acceptance,ykdzfw2h,6whe0107,1,13,3,5,,,,,,,,1
2024-05-14T09:01:41.843153,1715677301.8431647,acceptance,ykdzfw2h,qmykdy6l,1,29,2,9,,,,,,,,1
2024-05-14T09:01:45.104416,1715677305.1044285,acceptance,ykdzfw2h,rggxlrld,1,1,3,1,,,,,,,,2
2024-05-14T09:01:45.986018,1715677305.9860277,acceptance,ykdzfw2h,dlal68fq,1,25,3,9,,,,,,,,1
2024-05-14T09:01:53.010326,1715677313.0103388,acceptance,ykdzfw2h,ry0nc01c,1,5,1,1,,,,,,,,2
2024-05-14T09:01:53.721393,1715677313.7214036,acceptance,ykdzfw2h,qirmcohg,1,23,2,7,,,,,,,,2
2024-05-14T09:01:57.535729,1715677317.5357425,acceptance,ykdzfw2h,p8983tf0,1,7,1,3,,,,,,,,1
2024-05-14T09:02:00.366694,1715677320.366705,acceptance,ykdzfw2h,brcpj4zp,1,15,1,5,,,,,,,,1
